index,path,min,max
106,prepared/lodopab/test/test_000106.npy,0.0,0.6422085165977478
107,prepared/lodopab/test/test_000107.npy,0.0,0.5519929528236389
108,prepared/lodopab/test/test_000108.npy,0.0,0.557539701461792
109,prepared/lodopab/test/test_000109.npy,0.0,0.6728099584579468
110,prepared/lodopab/test/test_000110.npy,0.0,0.5046969056129456
111,prepared/lodopab/test/test_000111.npy,0.0,0.44764235615730286
112,prepared/lodopab/test/test_000112.npy,0.0,0.6874996423721313
113,prepared/lodopab/test/test_000113.npy,0.0,0.9605449438095093
114,prepared/lodopab/test/test_000114.npy,0.0,0.5892117619514465
115,prepared/lodopab/test/test_000115.npy,0.0,0.5884591937065125
116,prepared/lodopab/test/test_000116.npy,0.00024583094636909664,0.5399120450019836
117,prepared/lodopab/test/test_000117.npy,0.0,0.5755586624145508
118,prepared/lodopab/test/test_000118.npy,0.00024590129032731056,0.5497170090675354
119,prepared/lodopab/test/test_000119.npy,0.0,1.0
120,prepared/lodopab/test/test_000120.npy,0.0,0.5657681226730347
121,prepared/lodopab/test/test_000121.npy,0.0,0.5664381980895996
122,prepared/lodopab/test/test_000122.npy,0.0,0.5760233998298645
123,prepared/lodopab/test/test_000123.npy,0.0,0.6097384691238403
124,prepared/lodopab/test/test_000124.npy,0.0,1.0
125,prepared/lodopab/test/test_000125.npy,0.0,0.7221679091453552
126,prepared/lodopab/test/test_000126.npy,0.0,0.5366265177726746
127,prepared/lodopab/test/test_000127.npy,0.0,0.6664512753486633
128,prepared/lodopab/test/test_000128.npy,0.0,0.5629255771636963
129,prepared/lodopab/test/test_000129.npy,0.00024583094636909664,0.6162030100822449
130,prepared/lodopab/test/test_000130.npy,0.0,0.4531971216201782
131,prepared/lodopab/test/test_000131.npy,0.00024583094636909664,0.5956096053123474
132,prepared/lodopab/test/test_000132.npy,0.0,0.5463945865631104
133,prepared/lodopab/test/test_000133.npy,0.0,0.5628800392150879
134,prepared/lodopab/test/test_000134.npy,0.00024648738326504827,0.5100244283676147
135,prepared/lodopab/test/test_000135.npy,0.0,0.652274489402771
136,prepared/lodopab/test/test_000136.npy,0.0,0.599820613861084
137,prepared/lodopab/test/test_000137.npy,0.00024585440405644476,0.5619025230407715
138,prepared/lodopab/test/test_000138.npy,0.0,0.5897429585456848
139,prepared/lodopab/test/test_000139.npy,0.0,0.7807273864746094
140,prepared/lodopab/test/test_000140.npy,0.0,0.5883507132530212
141,prepared/lodopab/test/test_000141.npy,0.0,0.621314525604248
142,prepared/lodopab/test/test_000142.npy,0.0,0.5609233379364014
143,prepared/lodopab/test/test_000143.npy,0.0,0.6220378279685974
144,prepared/lodopab/test/test_000144.npy,0.0,0.7043274641036987
145,prepared/lodopab/test/test_000145.npy,0.0,0.6021395325660706
146,prepared/lodopab/test/test_000146.npy,0.0,0.651246190071106
147,prepared/lodopab/test/test_000147.npy,0.0,0.6201968193054199
148,prepared/lodopab/test/test_000148.npy,0.0,0.9998838901519775
149,prepared/lodopab/test/test_000149.npy,0.0,0.6211529970169067
150,prepared/lodopab/test/test_000150.npy,0.0,0.7902824878692627
151,prepared/lodopab/test/test_000151.npy,0.0,0.5950769186019897
152,prepared/lodopab/test/test_000152.npy,0.0,0.5833331942558289
153,prepared/lodopab/test/test_000153.npy,0.0,0.6578094363212585
154,prepared/lodopab/test/test_000154.npy,0.0,1.0
155,prepared/lodopab/test/test_000155.npy,0.0,1.0
156,prepared/lodopab/test/test_000156.npy,0.00024599506286904216,0.48717954754829407
157,prepared/lodopab/test/test_000157.npy,0.0,0.6463527679443359
158,prepared/lodopab/test/test_000158.npy,0.0,0.5498791933059692
159,prepared/lodopab/test/test_000159.npy,0.0,0.6246151328086853
160,prepared/lodopab/test/test_000160.npy,0.009519584476947784,0.5349599719047546
161,prepared/lodopab/test/test_000161.npy,0.0,0.5777273178100586
162,prepared/lodopab/test/test_000162.npy,0.00024585440405644476,0.666558027267456
163,prepared/lodopab/test/test_000163.npy,0.0,1.0
164,prepared/lodopab/test/test_000164.npy,0.0,0.529447078704834
165,prepared/lodopab/test/test_000165.npy,0.0,0.6265434622764587
166,prepared/lodopab/test/test_000166.npy,0.0,0.7171778678894043
167,prepared/lodopab/test/test_000167.npy,0.0,0.5331271290779114
168,prepared/lodopab/test/test_000168.npy,0.0,0.541754961013794
169,prepared/lodopab/test/test_000169.npy,0.0,0.6073107719421387
170,prepared/lodopab/test/test_000170.npy,0.0,0.8034328818321228
171,prepared/lodopab/test/test_000171.npy,0.0,1.0
172,prepared/lodopab/test/test_000172.npy,0.0,0.5096518993377686
173,prepared/lodopab/test/test_000173.npy,0.0,0.51814204454422
174,prepared/lodopab/test/test_000174.npy,0.0,0.650287389755249
175,prepared/lodopab/test/test_000175.npy,0.0,0.993758499622345
176,prepared/lodopab/test/test_000176.npy,0.0,0.5648236870765686
177,prepared/lodopab/test/test_000177.npy,0.0,0.6016268730163574
178,prepared/lodopab/test/test_000178.npy,0.0,0.5565636157989502
179,prepared/lodopab/test/test_000179.npy,0.005349718499928713,0.5901584029197693
180,prepared/lodopab/test/test_000180.npy,0.0,0.5994208455085754
181,prepared/lodopab/test/test_000181.npy,0.0,0.7677828073501587
182,prepared/lodopab/test/test_000182.npy,0.0,0.947236955165863
183,prepared/lodopab/test/test_000183.npy,0.0,0.5260211825370789
184,prepared/lodopab/test/test_000184.npy,0.0,0.58096843957901
185,prepared/lodopab/test/test_000185.npy,0.0,1.0
186,prepared/lodopab/test/test_000186.npy,0.0,1.0
187,prepared/lodopab/test/test_000187.npy,0.004884196445345879,0.5839663147926331
188,prepared/lodopab/test/test_000188.npy,0.0,0.523015558719635
189,prepared/lodopab/test/test_000189.npy,0.00024599506286904216,0.5862787365913391
190,prepared/lodopab/test/test_000190.npy,0.00024583094636909664,0.48945313692092896
191,prepared/lodopab/test/test_000191.npy,0.0,0.5708901882171631
192,prepared/lodopab/test/test_000192.npy,0.0,0.6052191853523254
193,prepared/lodopab/test/test_000193.npy,0.0,0.9030078649520874
194,prepared/lodopab/test/test_000194.npy,0.0,0.597082257270813
195,prepared/lodopab/test/test_000195.npy,0.0,0.9309737682342529
196,prepared/lodopab/test/test_000196.npy,0.0,0.6148092746734619
197,prepared/lodopab/test/test_000197.npy,0.00024583094636909664,0.9828051328659058
198,prepared/lodopab/test/test_000198.npy,0.0,0.536720335483551
199,prepared/lodopab/test/test_000199.npy,0.0,0.568362295627594
200,prepared/lodopab/test/test_000200.npy,0.0,1.0
201,prepared/lodopab/test/test_000201.npy,0.0,0.5606558918952942
202,prepared/lodopab/test/test_000202.npy,0.0,0.9829546213150024
203,prepared/lodopab/test/test_000203.npy,0.0,0.6410107016563416
204,prepared/lodopab/test/test_000204.npy,0.0,0.5460303425788879
205,prepared/lodopab/test/test_000205.npy,0.0,0.562877893447876
206,prepared/lodopab/test/test_000206.npy,0.0,0.6934669613838196
207,prepared/lodopab/test/test_000207.npy,0.0,0.5316017270088196
208,prepared/lodopab/test/test_000208.npy,0.0,0.5781918168067932
209,prepared/lodopab/test/test_000209.npy,0.0,0.5626465082168579
210,prepared/lodopab/test/test_000210.npy,0.0,0.5291818380355835
211,prepared/lodopab/test/test_000211.npy,0.0,0.6424051523208618
212,prepared/lodopab/test/test_000212.npy,0.0,0.6732408404350281
213,prepared/lodopab/test/test_000213.npy,0.0,0.7516015768051147
214,prepared/lodopab/test/test_000214.npy,0.0,0.5944687724113464
215,prepared/lodopab/test/test_000215.npy,0.0,0.5352336764335632
216,prepared/lodopab/test/test_000216.npy,0.00024590129032731056,0.9827766418457031
217,prepared/lodopab/test/test_000217.npy,0.00024583094636909664,0.9828072190284729
218,prepared/lodopab/test/test_000218.npy,0.00024583094636909664,0.4991591274738312
219,prepared/lodopab/test/test_000219.npy,0.00024594817659817636,0.5156101584434509
220,prepared/lodopab/test/test_000220.npy,0.00024585440405644476,0.5895819664001465
221,prepared/lodopab/test/test_000221.npy,0.0,0.5610091090202332
222,prepared/lodopab/test/test_000222.npy,0.0,0.5002464652061462
223,prepared/lodopab/test/test_000223.npy,0.0,0.5332574248313904
224,prepared/lodopab/test/test_000224.npy,0.0,0.4870448112487793
225,prepared/lodopab/test/test_000225.npy,0.0,0.6091585755348206
226,prepared/lodopab/test/test_000226.npy,0.0,0.7128538489341736
227,prepared/lodopab/test/test_000227.npy,0.0,0.444387823343277
228,prepared/lodopab/test/test_000228.npy,0.00024618260795250535,0.5895004868507385
229,prepared/lodopab/test/test_000229.npy,0.0,0.5499011278152466
230,prepared/lodopab/test/test_000230.npy,0.0,0.5850016474723816
231,prepared/lodopab/test/test_000231.npy,0.00024585440405644476,0.6129758954048157
232,prepared/lodopab/test/test_000232.npy,0.0,0.509185791015625
233,prepared/lodopab/test/test_000233.npy,0.0,0.7856727838516235
234,prepared/lodopab/test/test_000234.npy,0.0,0.5367438793182373
235,prepared/lodopab/test/test_000235.npy,0.0,0.5416637659072876
236,prepared/lodopab/test/test_000236.npy,0.0,0.5185445547103882
237,prepared/lodopab/test/test_000237.npy,0.0,0.5573211312294006
238,prepared/lodopab/test/test_000238.npy,0.0,0.49635276198387146
239,prepared/lodopab/test/test_000239.npy,0.0,0.6737278699874878
240,prepared/lodopab/test/test_000240.npy,0.0,0.7076764106750488
241,prepared/lodopab/test/test_000241.npy,0.0,0.8603555560112
242,prepared/lodopab/test/test_000242.npy,0.0,0.7685760259628296
243,prepared/lodopab/test/test_000243.npy,0.0,0.6838958263397217
244,prepared/lodopab/test/test_000244.npy,0.0,0.779371976852417
245,prepared/lodopab/test/test_000245.npy,0.0,0.4993167519569397
246,prepared/lodopab/test/test_000246.npy,0.0,0.7666285634040833
247,prepared/lodopab/test/test_000247.npy,0.0,0.8673670291900635
248,prepared/lodopab/test/test_000248.npy,0.0,0.5725709795951843
249,prepared/lodopab/test/test_000249.npy,0.0,0.5553566217422485
250,prepared/lodopab/test/test_000250.npy,0.0,0.5839360356330872
251,prepared/lodopab/test/test_000251.npy,0.0,1.0
252,prepared/lodopab/test/test_000252.npy,0.0,0.8165006041526794
253,prepared/lodopab/test/test_000253.npy,0.0,0.6069767475128174
254,prepared/lodopab/test/test_000254.npy,0.0,0.5711622834205627
255,prepared/lodopab/test/test_000255.npy,0.0,0.5693938136100769
256,prepared/lodopab/test/test_000256.npy,0.00024597160518169403,0.5797926783561707
257,prepared/lodopab/test/test_000257.npy,0.0,0.5956683158874512
258,prepared/lodopab/test/test_000258.npy,0.0,0.49951353669166565
259,prepared/lodopab/test/test_000259.npy,0.0,0.7340238690376282
260,prepared/lodopab/test/test_000260.npy,0.0,0.553692638874054
261,prepared/lodopab/test/test_000261.npy,0.0,0.5447293519973755
262,prepared/lodopab/test/test_000262.npy,0.0,0.5665461421012878
263,prepared/lodopab/test/test_000263.npy,0.0,0.5961162447929382
264,prepared/lodopab/test/test_000264.npy,0.0,0.5482451915740967
265,prepared/lodopab/test/test_000265.npy,0.0,0.9974155426025391
266,prepared/lodopab/test/test_000266.npy,0.0,0.6746962070465088
267,prepared/lodopab/test/test_000267.npy,0.0,0.56634920835495
268,prepared/lodopab/test/test_000268.npy,0.00024604194913990796,0.5542598366737366
269,prepared/lodopab/test/test_000269.npy,0.0,1.0
270,prepared/lodopab/test/test_000270.npy,0.0,0.6632494330406189
271,prepared/lodopab/test/test_000271.npy,0.0,0.5692297220230103
272,prepared/lodopab/test/test_000272.npy,0.0,0.5212171077728271
273,prepared/lodopab/test/test_000273.npy,0.0,0.6650619506835938
274,prepared/lodopab/test/test_000274.npy,0.0,0.6456257700920105
275,prepared/lodopab/test/test_000275.npy,0.0,0.7218043208122253
276,prepared/lodopab/test/test_000276.npy,0.00024583094636909664,0.6083986759185791
277,prepared/lodopab/test/test_000277.npy,0.0,0.8600189685821533
278,prepared/lodopab/test/test_000278.npy,0.0,0.5623623728752136
279,prepared/lodopab/test/test_000279.npy,0.0,0.5428756475448608
280,prepared/lodopab/test/test_000280.npy,0.00024583094636909664,0.9199337363243103
281,prepared/lodopab/test/test_000281.npy,0.0,0.6297144293785095
282,prepared/lodopab/test/test_000282.npy,0.0,0.7087119817733765
283,prepared/lodopab/test/test_000283.npy,0.0,1.0
284,prepared/lodopab/test/test_000284.npy,0.0,0.9714071750640869
285,prepared/lodopab/test/test_000285.npy,0.0,0.5981336236000061
286,prepared/lodopab/test/test_000286.npy,0.0,0.5858229994773865
287,prepared/lodopab/test/test_000287.npy,0.0,0.6100662350654602
288,prepared/lodopab/test/test_000288.npy,0.0,0.5274733304977417
289,prepared/lodopab/test/test_000289.npy,0.0,0.5180329084396362
290,prepared/lodopab/test/test_000290.npy,0.0,0.5641698241233826
291,prepared/lodopab/test/test_000291.npy,0.0,0.5572639107704163
292,prepared/lodopab/test/test_000292.npy,0.0,0.6107679605484009
293,prepared/lodopab/test/test_000293.npy,0.00024597160518169403,0.5278738737106323
294,prepared/lodopab/test/test_000294.npy,0.00024590129032731056,0.5115535259246826
295,prepared/lodopab/test/test_000295.npy,0.0,0.6475588083267212
296,prepared/lodopab/test/test_000296.npy,0.0,1.0
297,prepared/lodopab/test/test_000297.npy,0.0,0.585343062877655
298,prepared/lodopab/test/test_000298.npy,0.0,0.684097945690155
299,prepared/lodopab/test/test_000299.npy,0.0,0.5753933191299438
300,prepared/lodopab/test/test_000300.npy,0.0,1.0
301,prepared/lodopab/test/test_000301.npy,0.0,0.634996235370636
302,prepared/lodopab/test/test_000302.npy,0.0,1.0
303,prepared/lodopab/test/test_000303.npy,0.00024583094636909664,0.982713520526886
304,prepared/lodopab/test/test_000304.npy,0.0,0.6237873435020447
305,prepared/lodopab/test/test_000305.npy,0.0,0.5288296937942505
306,prepared/lodopab/test/test_000306.npy,0.0,1.0
307,prepared/lodopab/test/test_000307.npy,0.0,0.6503649353981018
308,prepared/lodopab/test/test_000308.npy,0.0,0.6777302026748657
309,prepared/lodopab/test/test_000309.npy,0.0,0.5574989318847656
310,prepared/lodopab/test/test_000310.npy,0.0,0.5909712314605713
311,prepared/lodopab/test/test_000311.npy,0.0,0.5606861710548401
312,prepared/lodopab/test/test_000312.npy,0.0,0.5003752708435059
313,prepared/lodopab/test/test_000313.npy,0.0,0.5159078240394592
314,prepared/lodopab/test/test_000314.npy,0.00024587783263996243,0.5433061122894287
315,prepared/lodopab/test/test_000315.npy,0.0,0.6534537076950073
316,prepared/lodopab/test/test_000316.npy,0.0,0.5766828656196594
317,prepared/lodopab/test/test_000317.npy,0.0,0.5007080435752869
318,prepared/lodopab/test/test_000318.npy,0.0,0.49058443307876587
319,prepared/lodopab/test/test_000319.npy,0.00024587783263996243,0.516437828540802
320,prepared/lodopab/test/test_000320.npy,0.0,0.5939278602600098
321,prepared/lodopab/test/test_000321.npy,0.0,0.7158253192901611
322,prepared/lodopab/test/test_000322.npy,0.0,0.5535063743591309
323,prepared/lodopab/test/test_000323.npy,0.0,0.9033825993537903
324,prepared/lodopab/test/test_000324.npy,0.0,0.6360565423965454
325,prepared/lodopab/test/test_000325.npy,0.0,0.6703493595123291
326,prepared/lodopab/test/test_000326.npy,0.0,0.518265426158905
327,prepared/lodopab/test/test_000327.npy,0.0,1.0
328,prepared/lodopab/test/test_000328.npy,0.00024583094636909664,0.982805073261261
329,prepared/lodopab/test/test_000329.npy,0.0,0.6214632987976074
330,prepared/lodopab/test/test_000330.npy,0.0,0.5425309538841248
331,prepared/lodopab/test/test_000331.npy,0.0,0.5822641253471375
332,prepared/lodopab/test/test_000332.npy,0.0,1.0
333,prepared/lodopab/test/test_000333.npy,0.0,0.9932050704956055
334,prepared/lodopab/test/test_000334.npy,0.0,0.9687302708625793
335,prepared/lodopab/test/test_000335.npy,0.0,0.7927011847496033
336,prepared/lodopab/test/test_000336.npy,0.0,0.7240878939628601
337,prepared/lodopab/test/test_000337.npy,0.0,0.4745316803455353
338,prepared/lodopab/test/test_000338.npy,0.0,1.0
339,prepared/lodopab/test/test_000339.npy,0.0,0.6518416404724121
340,prepared/lodopab/test/test_000340.npy,0.0,0.9833295345306396
341,prepared/lodopab/test/test_000341.npy,0.0,0.6598981618881226
342,prepared/lodopab/test/test_000342.npy,0.0,0.6166718602180481
343,prepared/lodopab/test/test_000343.npy,0.0,0.6028744578361511
344,prepared/lodopab/test/test_000344.npy,0.0,0.710573673248291
345,prepared/lodopab/test/test_000345.npy,0.00024583094636909664,0.9828000664710999
346,prepared/lodopab/test/test_000346.npy,0.0,1.0
347,prepared/lodopab/test/test_000347.npy,0.0,0.5951367020606995
348,prepared/lodopab/test/test_000348.npy,0.0,0.5143939852714539
349,prepared/lodopab/test/test_000349.npy,0.0,0.621539294719696
350,prepared/lodopab/test/test_000350.npy,0.0,0.5788136124610901
351,prepared/lodopab/test/test_000351.npy,0.0,0.5750883221626282
352,prepared/lodopab/test/test_000352.npy,0.0,0.5895501971244812
353,prepared/lodopab/test/test_000353.npy,0.00024583094636909664,0.738828718662262
354,prepared/lodopab/test/test_000354.npy,0.0,0.5229959487915039
355,prepared/lodopab/test/test_000355.npy,0.0,0.7661084532737732
356,prepared/lodopab/test/test_000356.npy,0.0,0.547591507434845
357,prepared/lodopab/test/test_000357.npy,0.0,0.6083685755729675
358,prepared/lodopab/test/test_000358.npy,0.0,0.6943017244338989
359,prepared/lodopab/test/test_000359.npy,0.0,0.4298456609249115
360,prepared/lodopab/test/test_000360.npy,0.0,0.7681058049201965
361,prepared/lodopab/test/test_000361.npy,0.00024583094636909664,0.6167163848876953
362,prepared/lodopab/test/test_000362.npy,0.00024601849145255983,0.5545186996459961
363,prepared/lodopab/test/test_000363.npy,0.0,0.5703415870666504
364,prepared/lodopab/test/test_000364.npy,0.0,0.5950239300727844
365,prepared/lodopab/test/test_000365.npy,0.0,0.6008949875831604
366,prepared/lodopab/test/test_000366.npy,0.0,1.0
367,prepared/lodopab/test/test_000367.npy,0.0,0.5641392469406128
368,prepared/lodopab/test/test_000368.npy,0.0,0.5260730385780334
369,prepared/lodopab/test/test_000369.npy,0.0,0.6555300354957581
370,prepared/lodopab/test/test_000370.npy,0.0,0.7750481963157654
371,prepared/lodopab/test/test_000371.npy,0.0,0.564378559589386
372,prepared/lodopab/test/test_000372.npy,0.0,0.5547398924827576
373,prepared/lodopab/test/test_000373.npy,0.0,0.6889386177062988
374,prepared/lodopab/test/test_000374.npy,0.00024583094636909664,0.7153558135032654
375,prepared/lodopab/test/test_000375.npy,0.00024583094636909664,0.6184070110321045
376,prepared/lodopab/test/test_000376.npy,0.0,0.6022605895996094
377,prepared/lodopab/test/test_000377.npy,0.0,0.5589756369590759
378,prepared/lodopab/test/test_000378.npy,0.0,0.7757887840270996
379,prepared/lodopab/test/test_000379.npy,0.0,0.5608267188072205
380,prepared/lodopab/test/test_000380.npy,0.0,0.9704250693321228
381,prepared/lodopab/test/test_000381.npy,0.00024587783263996243,0.9828090071678162
382,prepared/lodopab/test/test_000382.npy,0.00024587783263996243,0.5223817229270935
383,prepared/lodopab/test/test_000383.npy,0.0,0.6514076590538025
384,prepared/lodopab/test/test_000384.npy,0.0,1.0
385,prepared/lodopab/test/test_000385.npy,0.0,0.5879019498825073
386,prepared/lodopab/test/test_000386.npy,0.0,0.7818714380264282
387,prepared/lodopab/test/test_000387.npy,0.0,0.592012345790863
388,prepared/lodopab/test/test_000388.npy,0.0,0.5663874745368958
389,prepared/lodopab/test/test_000389.npy,0.0,0.5368048548698425
390,prepared/lodopab/test/test_000390.npy,0.0,0.6197596788406372
391,prepared/lodopab/test/test_000391.npy,0.0,0.7892435193061829
392,prepared/lodopab/test/test_000392.npy,0.0,1.0
393,prepared/lodopab/test/test_000393.npy,0.0,0.512220025062561
394,prepared/lodopab/test/test_000394.npy,0.0,0.6177709698677063
395,prepared/lodopab/test/test_000395.npy,0.0,0.6178610324859619
396,prepared/lodopab/test/test_000396.npy,0.0002466983860358596,0.46857544779777527
397,prepared/lodopab/test/test_000397.npy,0.00024583094636909664,0.594380259513855
398,prepared/lodopab/test/test_000398.npy,0.0,0.8304793238639832
399,prepared/lodopab/test/test_000399.npy,0.00024587783263996243,0.5605078339576721
400,prepared/lodopab/test/test_000400.npy,0.0,0.5509926676750183
401,prepared/lodopab/test/test_000401.npy,0.0,0.5606245398521423
402,prepared/lodopab/test/test_000402.npy,0.00024583094636909664,0.9239978790283203
403,prepared/lodopab/test/test_000403.npy,0.0,0.4629700779914856
404,prepared/lodopab/test/test_000404.npy,0.0,0.5333131551742554
405,prepared/lodopab/test/test_000405.npy,0.0,1.0
